Date,SPXT Index ,XLB US Equity,XLE US Equity,XLF US Equity,XLI US Equity,XLK US Equity,XLP US Equity,XLRE US Equity,XLU US Equity,XLV US Equity,XLY US Equity
1/8/2002,1547178000,258600,266000,274800,226600,616500,66000,#N/A,390600,33200,37600
1/9/2002,1928614000,207100,449800,401700,180800,2242000,528500,#N/A,26000,20100,856200
1/10/2002,1547569000,39600,42200,389200,26100,861600,41100,#N/A,35100,10000,354900
1/11/2002,1467343000,50200,140900,3102000,34300,1731800,41100,#N/A,262900,5300,27700
1/14/2002,1540353000,47200,308700,2713700,77600,1294400,49800,#N/A,42400,77400,562500
1/15/2002,1676399000,20000,122900,2481000,82500,1220400,49100,#N/A,86600,14900,45400
1/16/2002,1831320000,122600,216500,1701600,312000,2038000,125700,#N/A,40000,86000,48500
1/17/2002,1690351000,153000,114200,218900,23100,795000,51600,#N/A,43700,58800,49900
1/18/2002,1650465000,95600,185500,124800,11500,1600100,37100,#N/A,34100,20600,366700
1/21/2002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/22/2002,1586743000,20500,168000,84600,15000,1889300,89300,#N/A,78600,1036000,31900
1/23/2002,1756953000,110300,300300,365900,27200,1468200,80200,#N/A,128900,908500,22000
1/24/2002,1875551000,554000,132700,3057300,14500,4121000,2455900,#N/A,63600,60900,4050300
1/25/2002,1609704000,275400,470000,91000,61600,1119300,46400,#N/A,217200,28900,30800
1/28/2002,1348600000,45700,99800,594100,15800,1093000,48700,#N/A,14000,47700,37700
1/29/2002,2124287000,535400,467700,11328700,195700,1163100,50700,#N/A,27700,32700,26000
1/30/2002,2400547000,135700,577700,10878800,261100,2932800,73300,#N/A,49500,34800,166700
1/31/2002,1781142000,1334600,390300,10959300,95300,1377400,74000,#N/A,79400,56900,206800
2/1/2002,1699009000,152800,258600,4243500,299800,2049900,43700,#N/A,17200,24200,532000
2/4/2002,1813629000,326100,635700,4435000,341500,1297500,71700,#N/A,18800,35100,838500
2/5/2002,2260046000,3021200,277300,4621900,2663200,3453000,307000,#N/A,14800,70600,1511000
2/6/2002,2211858000,765300,758300,5126300,1516500,1205700,190300,#N/A,123100,13800,64200
2/7/2002,1914159000,1864700,718500,6739500,1814300,1710700,246000,#N/A,99700,50600,959900
2/8/2002,1805815000,1571100,302900,6868300,158100,1143900,32900,#N/A,53800,20800,15600
2/11/2002,1496406000,1880400,235900,789400,39300,632500,160000,#N/A,63500,121200,885100
2/12/2002,1401051000,785800,75500,461800,11300,1007400,31200,#N/A,106900,34700,722500
2/13/2002,1515756000,625900,159800,4377300,34300,556300,139900,#N/A,46500,209800,43100
2/14/2002,1575063000,3685000,786400,1329800,8800,795300,58300,#N/A,82800,33500,275400
2/15/2002,1778557000,2898600,555700,1816700,11400,1198400,53300,#N/A,65700,19900,607200
2/18/2002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/19/2002,1637422000,1359600,731400,4124300,54700,1801800,211800,#N/A,49900,58900,241400
2/20/2002,1896982000,1129500,422200,6541600,28700,1621700,170300,#N/A,23300,22200,158500
2/21/2002,1832293000,3098600,1211600,4784700,24200,1015900,93800,#N/A,51200,15300,746200
2/22/2002,1946859000,1044600,1548400,6925500,94500,1214400,104100,#N/A,34100,16800,17100
2/25/2002,1707004000,1867800,796900,3763900,560300,1308400,257500,#N/A,32400,27200,28000
2/26/2002,1692259000,532000,608800,1920100,197500,447000,90700,#N/A,446400,23300,206000
2/27/2002,1819336000,2008600,1209300,9348000,2123800,1599600,1063300,#N/A,54700,24000,398300
2/28/2002,1775014000,1985000,413800,1027100,150200,414600,884000,#N/A,25500,21100,376400
3/1/2002,1860030000,1607700,448700,4704400,33400,1573500,208600,#N/A,255100,130200,216600
3/4/2002,2265062000,567100,680800,6370000,320300,1674200,350800,#N/A,100400,140400,159300
3/5/2002,2066698000,1945600,691400,4311000,332700,919500,209200,#N/A,88600,108100,251200
3/6/2002,1908817000,1172000,345300,2503100,145600,508300,269100,#N/A,262000,107200,113500
3/7/2002,1870186000,616400,326700,3106200,304400,479900,3059000,#N/A,56000,44800,526600
3/8/2002,1948529000,1269100,189100,646600,124100,1976700,100700,#N/A,63900,46700,236300
3/11/2002,1574503000,118700,420900,678300,105800,959600,513700,#N/A,75800,37600,517300
3/12/2002,1701125000,684500,250700,4961100,138300,915900,47000,#N/A,46600,39900,304500
3/13/2002,1713654000,126400,617100,2005000,226200,581800,108900,#N/A,18600,31700,602300
3/14/2002,1478250000,85000,118400,1299200,147100,359100,224000,#N/A,56200,14300,76100
3/15/2002,1896569000,75600,1567900,3071900,139300,406800,55300,#N/A,21500,70700,58300
3/18/2002,1433698000,122400,88600,1576700,220400,642500,41200,#N/A,69700,41200,29800
3/19/2002,1480673000,290400,376700,332300,132800,577400,67700,#N/A,48200,82700,287000
3/20/2002,1582181000,338600,251000,3993100,111700,1082400,220000,#N/A,25300,24200,86800
3/21/2002,1586763000,323300,355500,2911200,176200,1566100,120300,#N/A,27500,85800,186900
3/22/2002,1475725000,399000,191000,2150700,91000,882300,59700,#N/A,119100,63800,249700
3/25/2002,1293751000,149600,90600,2298000,158600,1153600,71300,#N/A,54700,45400,561900
3/26/2002,1515928000,381800,134000,1519700,184600,2001400,193500,#N/A,42700,76900,383400
3/27/2002,1441714000,245800,344300,6305400,73000,812700,76200,#N/A,228500,13900,165100
3/28/2002,1413239000,1050400,693500,1378300,13800,1339900,152900,#N/A,33500,20400,246700
3/29/2002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/1/2002,1352288000,1213200,516400,956900,15000,356300,33900,#N/A,36300,24700,54300
4/2/2002,1517276000,245100,494300,380100,115700,454000,33600,#N/A,35800,41000,291500
4/3/2002,1530995000,1646100,615500,3981800,189200,741900,104600,#N/A,14600,22800,104400
4/4/2002,1599924000,673500,656800,1081500,274800,1401200,98600,#N/A,24000,27400,267400
4/5/2002,1363349000,1252000,354100,3400400,153700,811300,439100,#N/A,12400,14800,191400
4/8/2002,1459665000,256300,241000,120100,156000,828800,156500,#N/A,51500,52900,238200
4/9/2002,1638373000,531300,576400,1009900,97100,917600,35500,#N/A,366700,90100,1285500
4/10/2002,2035491000,107200,225300,341200,95900,1225300,98300,#N/A,25100,313200,1083400
4/11/2002,1866593000,322200,607300,1253500,218100,704600,41200,#N/A,262600,174000,31800
4/12/2002,1514288000,267600,747900,1094500,38100,913700,27200,#N/A,19900,27100,60400
4/15/2002,1356043000,137500,297500,472100,93900,650600,108200,#N/A,101800,76300,135400
4/16/2002,1723627000,433400,104400,363400,329400,1652300,19400,#N/A,54200,55000,30300
4/17/2002,1823430000,174800,685500,375200,305800,1085200,289200,#N/A,41500,164400,21200
4/18/2002,1681954000,287600,121600,720400,392200,1156100,218000,#N/A,102200,192400,708800
4/19/2002,1581321000,677100,118100,2564900,39700,226000,145000,#N/A,47700,44600,57100
4/22/2002,1645635000,561500,498300,1287000,525900,498000,79600,#N/A,18900,39900,45000
4/23/2002,1907941000,766600,333900,1177500,574300,348500,33600,#N/A,120000,22800,44100
4/24/2002,1735678000,809700,335100,3739500,39300,749200,57000,#N/A,49600,34200,53300
4/25/2002,1955962000,1114200,667900,4068000,159400,711400,46300,#N/A,37000,20400,348600
4/26/2002,1753968000,322000,635200,1254700,90200,1957400,259500,#N/A,22300,42100,124600
4/29/2002,1823342000,745600,102300,1119800,303500,960800,364500,#N/A,226900,702900,1014800
4/30/2002,2134828000,439300,60200,1529600,313800,1531200,510700,#N/A,56800,80800,174500
5/1/2002,2175026000,104500,278400,3697400,61700,454300,70900,#N/A,45300,253600,99800
5/2/2002,1991090000,406500,327500,808800,42900,463900,26400,#N/A,11700,136400,128100
5/3/2002,1929556000,539200,50700,824000,35700,830000,202700,#N/A,25100,43600,87700
5/6/2002,1582821000,263200,303300,637100,173000,672700,142600,#N/A,73800,140000,59800
5/7/2002,2074692000,458400,227200,1004600,73100,748700,51500,#N/A,29000,66200,178700
5/8/2002,2251856000,1569800,213000,2875800,277900,3023900,143500,#N/A,34500,206000,18500
5/9/2002,1657744000,153700,198800,204100,229900,1937900,61100,#N/A,175700,24400,349900
5/10/2002,1737002000,93500,125300,1295900,60500,847700,54400,#N/A,237900,27500,532000
5/13/2002,1582262000,88600,122900,365400,381300,1016800,65600,#N/A,177200,43600,10100
5/14/2002,2462670000,380600,202400,517100,48700,2082800,142500,#N/A,69000,35300,259400
5/15/2002,1909853000,221700,384000,1069600,55700,2931800,81400,#N/A,57400,125800,405600
5/16/2002,1497272000,353800,169900,631300,33700,735900,63100,#N/A,13800,20000,132200
5/17/2002,1523271000,589300,511200,204300,91800,929300,130800,#N/A,45600,38800,207500
5/20/2002,1162675000,104400,55300,457900,82100,1072500,49100,#N/A,32200,34800,470500
5/21/2002,1441702000,229200,679800,862200,166600,2520500,174600,#N/A,54400,47000,162900
5/22/2002,1467701000,317200,718600,1223500,137700,931400,294900,#N/A,107100,51100,326800
5/23/2002,1445893000,439700,240700,376700,76000,389500,18200,#N/A,35700,15500,55300
5/24/2002,1069054000,136800,173900,549300,22200,453100,31000,#N/A,78200,44700,21900
5/27/2002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/28/2002,1147667000,359500,186200,457800,20000,953100,42800,#N/A,20900,13100,790400
5/29/2002,1241343000,376000,110100,538000,239100,1000100,30400,#N/A,19400,15800,26500
5/30/2002,1491979000,366300,252600,5068300,59600,498500,37300,#N/A,51400,41300,120900
5/31/2002,1452647000,177700,328400,3299500,52000,813400,341700,#N/A,655200,15400,207900
6/3/2002,1584851000,419300,71800,1907000,49900,704200,282800,#N/A,425200,23500,38600
6/4/2002,1840137000,241000,149300,771200,72400,1539500,76200,#N/A,39800,31400,718100
6/5/2002,1580483000,104500,245000,613100,80600,687300,176900,#N/A,27200,48300,145400
6/6/2002,1816539000,337600,55700,1751100,38600,814500,107400,#N/A,471100,236400,489800
6/7/2002,2290321000,156300,168700,791800,144200,1571800,303400,#N/A,56100,29000,1344700
6/10/2002,1454692000,315100,83500,318700,11400,691500,59400,#N/A,47300,35700,609600
6/11/2002,1671783000,764100,125300,2154300,57500,948800,62500,#N/A,15700,52000,568200
6/12/2002,2197343000,138200,61800,777700,66900,1031600,70000,#N/A,23100,85400,106500
6/13/2002,1632141000,132800,247400,1631000,48800,676400,42400,#N/A,14300,83100,457000
6/14/2002,1937904000,485000,105500,3453000,24900,882800,241900,#N/A,29100,104000,2402900
6/17/2002,1564787000,166500,417400,1894100,24100,403900,79800,#N/A,46600,101600,625900
6/18/2002,1507883000,183100,265200,1256100,231200,348300,42700,#N/A,31000,19700,123700
6/19/2002,1700628000,455000,53300,562000,86800,581500,27700,#N/A,57300,31300,442600
6/20/2002,1749155000,427500,614600,3924100,120800,476500,42900,#N/A,38900,16100,142800
6/21/2002,2225425000,514500,262600,2401900,38100,701800,246300,#N/A,61900,164200,533600
6/24/2002,1967402000,220800,257100,3049800,199600,902600,274400,#N/A,40400,544900,499800
6/25/2002,1825900000,298000,439200,1088800,116200,638800,68600,#N/A,140500,309000,36500
6/26/2002,2493095000,443800,124800,4410200,343500,1230800,98600,#N/A,30600,52700,1435000
6/27/2002,2187729000,140500,281800,6808100,37100,564600,172800,#N/A,45200,103100,155500
6/28/2002,2188649000,148300,269400,1792900,22000,454000,58100,#N/A,30200,20200,508000
7/1/2002,1593598000,87600,60400,1245300,71900,584500,81700,#N/A,44400,200500,31000
7/2/2002,2062656000,338200,71500,4850000,158900,1413700,87200,#N/A,41800,114300,106300
7/3/2002,1757115000,95600,73500,3041900,26500,518700,84600,#N/A,32400,23100,88800
7/4/2002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/5/2002,846791100,180300,35400,387000,17400,2239700,27300,#N/A,33700,9700,27300
7/8/2002,1440935000,72700,64800,2533500,173100,1090100,46100,#N/A,26400,154000,13200
7/9/2002,1647919000,160300,163900,863100,175700,397600,40800,#N/A,79500,32200,31700
7/10/2002,2119841000,268400,167600,3101800,207600,907900,154700,#N/A,96800,92700,73200
7/11/2002,2573861000,579200,605400,1981900,98300,1277900,138700,#N/A,63300,174100,110900
7/12/2002,2053075000,250400,489500,1611000,50200,1111100,79000,#N/A,64900,66200,511900
7/15/2002,2394533000,824200,179300,3398900,32900,548700,141700,#N/A,162200,38200,125400
7/16/2002,2389985000,933100,280300,8907300,27000,1004900,61300,#N/A,127300,39300,132500
7/17/2002,2458263000,137400,274300,3305600,55900,1817000,221500,#N/A,56700,40100,49800
7/18/2002,2101146000,57600,104100,3610200,39600,369300,50200,#N/A,64500,32700,24000
7/19/2002,2878046000,189400,631600,4154300,98500,1419600,140700,#N/A,171600,47600,64700
7/22/2002,2400948000,216200,5282700,2715700,115200,1157600,205700,#N/A,103800,32600,123100
7/23/2002,2611465000,130300,1043100,3365200,99900,1009300,84800,#N/A,277700,41000,124600
7/24/2002,2914530000,953900,2777700,7748900,55600,894300,205200,#N/A,380900,36400,100500
7/25/2002,2741817000,87400,345700,5277000,47100,1236900,146100,#N/A,270200,106000,52800
7/26/2002,1988708000,160800,112500,3257900,117600,1156000,29000,#N/A,139300,35700,102000
7/29/2002,1916743000,645500,179400,1988800,105100,1010900,140600,#N/A,114500,117100,142500
7/30/2002,2014610000,203200,142900,3912000,76400,766800,81100,#N/A,264800,81400,65900
7/31/2002,2094132000,907900,144200,2886200,61800,359200,62800,#N/A,186300,53100,84000
8/1/2002,1912214000,953600,145500,1547300,41900,1067300,53500,#N/A,187000,37400,45100
8/2/2002,1742107000,203000,174900,4575400,56500,942300,43200,#N/A,117800,100700,28300
8/5/2002,1605708000,535800,128600,2863800,29400,443200,69300,#N/A,87900,71900,26900
8/6/2002,1745339000,217000,59900,3115500,36200,434700,96700,#N/A,147200,64600,41500
8/7/2002,1765829000,292300,142900,1235600,277500,681100,296600,#N/A,297900,72800,319800
8/8/2002,1843173000,69500,116300,2064100,28600,397100,126100,#N/A,95200,156000,115000
8/9/2002,1462157000,47600,152600,1251500,22300,196600,83700,#N/A,103400,52700,37100
8/12/2002,1186392000,37600,164300,1688800,44400,188900,62600,#N/A,164100,24900,47100
8/13/2002,1646504000,307100,104700,2659700,18900,698500,45300,#N/A,110100,44200,238300
8/14/2002,1754684000,70800,167800,4906200,50000,896400,81400,#N/A,75300,41600,238400
8/15/2002,1708829000,222300,239900,4072100,36800,357900,80800,#N/A,169000,191900,66000
8/16/2002,1463705000,62700,179200,2702200,26500,1860500,72600,#N/A,84000,34200,35900
8/19/2002,1484767000,105700,684800,2498600,59700,1219300,98100,#N/A,71500,54600,29400
8/20/2002,1468458000,128300,307500,887800,18900,667200,27200,#N/A,53600,45900,30400
8/21/2002,1533222000,51700,115400,1504600,25200,640100,75700,#N/A,133900,64300,161900
8/22/2002,1522838000,33600,194400,1057800,32600,783000,46000,#N/A,113900,41900,38700
8/23/2002,1245407000,336600,645400,737300,20900,951000,28700,#N/A,75800,57000,34100
8/26/2002,1190223000,21800,87100,1041100,31000,642400,86000,#N/A,61800,25500,45400
8/27/2002,1441059000,101600,830300,1974800,37700,1136800,35800,#N/A,59200,36000,65600
8/28/2002,1351405000,26600,158400,2884300,22100,1118900,280800,#N/A,157200,67400,54700
8/29/2002,1397625000,1451300,206700,1804600,33700,666300,146900,#N/A,105500,23100,82800
8/30/2002,1107679000,20000,145500,1659100,45800,1605200,55100,#N/A,73200,41600,49700
9/2/2002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/3/2002,1511191000,184300,88900,881600,152100,1459900,75000,#N/A,111700,55000,58300
9/4/2002,1573016000,33200,624500,1872700,37200,919200,51700,#N/A,71300,87400,73400
9/5/2002,1638268000,244300,258300,1132200,40200,392900,33500,#N/A,89700,31900,47400
9/6/2002,1422210000,30800,210500,1048100,36800,2943900,65400,#N/A,72900,17700,112200
9/9/2002,1326814000,264800,103300,1128400,75700,699200,37500,#N/A,183500,29300,11900
9/10/2002,1349675000,158200,114300,728300,44800,290000,119900,#N/A,50700,22300,106800
9/11/2002,1054895000,75300,70400,344300,27300,718500,68500,#N/A,87500,13900,37400
9/12/2002,1338465000,55800,211400,485800,47600,340400,146500,#N/A,131700,35200,23200
9/13/2002,1390012000,133500,129300,4442600,21500,246800,54600,#N/A,84600,23400,88100
9/16/2002,1163748000,155900,97800,1363900,92100,200800,36300,#N/A,121500,86200,113300
9/17/2002,1629395000,87800,135500,1004500,177400,378600,237100,#N/A,140800,19400,65000
9/18/2002,1780873000,88400,136300,2252500,71700,605500,79100,#N/A,192000,45300,63200
9/19/2002,1768116000,252400,60500,1570200,284200,1149700,355100,#N/A,362200,105200,421800
9/20/2002,2223065000,321700,115000,2510300,40400,1491300,93100,#N/A,589700,23300,20500
9/23/2002,1625281000,105600,161700,1912600,62900,898500,70700,#N/A,163300,48700,44400
9/24/2002,1976173000,1211800,276000,2591800,77000,1327800,91100,#N/A,173100,57100,121600
9/25/2002,1952068000,307600,444500,2483100,165300,1345100,121000,#N/A,405200,87400,20400
9/26/2002,1886317000,948300,359000,2469100,532300,1616900,52100,#N/A,1633800,359300,163900
9/27/2002,1668545000,60700,324300,600400,35900,1092800,53500,#N/A,324600,171300,65400
9/30/2002,1946187000,358200,372000,2351200,147000,1585300,134300,#N/A,109500,545800,133600
10/1/2002,1921556000,478800,116200,3257100,91900,1078400,137600,#N/A,278400,42100,83500
10/2/2002,1927299000,350000,336800,2745400,140700,2538900,204000,#N/A,369600,145600,17700
10/3/2002,2007227000,159200,252700,3975500,91800,522200,108900,#N/A,226600,427000,40800
10/4/2002,2008008000,50400,106700,5224700,47700,1139100,154900,#N/A,327900,92400,56600
10/7/2002,1783793000,84200,186000,6190900,57100,687400,198000,#N/A,261300,159000,116700
10/8/2002,2322084000,226000,442600,7746400,180300,1186100,200800,#N/A,3280600,81700,187800
10/9/2002,2204622000,230400,619400,4519800,153800,982500,311600,#N/A,966800,125400,43800
10/10/2002,2311249000,610200,500300,3132400,601300,1492300,110100,#N/A,1438800,544700,92300
10/11/2002,2123375000,57300,215300,3663600,85300,2498300,144500,#N/A,1442900,142700,58900
10/14/2002,1383010000,57700,317300,1917700,187300,738000,124600,#N/A,309300,102600,114800
10/15/2002,2215321000,1025800,160600,6663400,644700,2732000,288700,#N/A,738700,202100,996700
10/16/2002,1899134000,122800,179700,1265900,134600,1105300,426200,#N/A,1269800,267100,96200
10/17/2002,2097942000,939000,469500,2844100,655200,1575100,460300,#N/A,1069300,830600,414300
10/18/2002,1781966000,37100,140800,1725000,23100,624400,233100,#N/A,669200,218500,44000
10/21/2002,1735383000,60700,120100,2306400,59800,1472300,226000,#N/A,1304000,77200,33100
10/22/2002,1832643000,680400,291200,2020100,488700,2701300,161300,#N/A,1362000,655500,88700
10/23/2002,1791059000,57800,223000,2760200,24100,751400,117100,#N/A,549800,182600,116800
10/24/2002,2029036000,667900,547900,2036900,125900,1502500,165000,#N/A,1321000,104100,65300
10/25/2002,1531219000,56700,141400,1080700,126400,686700,159400,#N/A,783200,180100,31400
10/28/2002,1643524000,60400,549500,3835000,193300,610100,362900,#N/A,593500,159600,1021700
10/29/2002,1654963000,501800,590500,3424200,255300,1158800,193900,#N/A,885600,234700,266300
10/30/2002,1705987000,71400,501600,2339300,165500,854300,189600,#N/A,315700,86100,52500
10/31/2002,1854658000,113600,621800,984100,33100,2117200,116800,#N/A,245700,155300,25500
11/1/2002,1803381000,56900,377600,1323300,40100,641200,120700,#N/A,358200,41200,141200
11/4/2002,2109772000,89500,157600,2283600,71000,3035900,96100,#N/A,565200,110600,78000
11/5/2002,1604243000,25300,94600,1755600,100900,1427900,45800,#N/A,213000,49000,26100
11/6/2002,2026559000,64700,233400,3137000,125700,809600,70300,#N/A,422200,216300,1081300
11/7/2002,1738135000,30100,377800,5362100,42300,724600,367600,#N/A,462100,172300,17900
11/8/2002,1658121000,38900,165700,1604300,121400,1447000,179300,#N/A,316000,46600,154500
11/11/2002,1274300000,67800,156400,1889000,127300,861100,74300,#N/A,967200,42000,49300
11/12/2002,1606519000,17900,37800,2904700,70300,330800,159000,#N/A,1398000,68900,27600
11/13/2002,1726815000,84700,297600,2389800,182200,1646600,72100,#N/A,810900,58000,19100
11/14/2002,1768739000,39200,604000,1408100,69100,1539500,196500,#N/A,511600,30600,41100
11/15/2002,1721932000,58500,301300,2648800,40400,918800,63000,#N/A,316600,43300,154900
11/18/2002,1539383000,53300,65700,1733300,13800,1166100,181300,#N/A,294300,57100,10200
11/19/2002,1574396000,53800,62100,1411000,52500,850900,168900,#N/A,521000,36600,17000
11/20/2002,1793685000,130700,159000,983400,46900,1290200,29100,#N/A,358700,35300,19200
11/21/2002,2396917000,106300,189800,1887400,77800,3673400,75800,#N/A,597900,92700,63000
11/22/2002,1871897000,88600,290300,2311900,37600,1297600,127500,#N/A,763900,228500,846000
11/25/2002,1784882000,120900,75500,2512100,50300,1887600,123800,#N/A,820600,57000,35600
11/26/2002,1741293000,238500,82000,2772900,884300,1734200,88200,#N/A,741400,903700,276600
11/27/2002,1513038000,121100,186400,756400,67600,1231800,104300,#N/A,167900,52900,49400
11/28/2002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/29/2002,710318600,38300,67500,431700,25100,434800,25500,#N/A,113400,27200,26700
12/2/2002,1758178000,113300,242100,2184500,979000,1781600,636400,#N/A,222300,58900,887700
12/3/2002,1594040000,67100,394100,863400,56700,3024700,146100,#N/A,307600,135600,255100
12/4/2002,1750962000,227700,481200,562900,59100,1771100,71300,#N/A,1001900,74500,78800
12/5/2002,1386420000,30400,126800,802400,34500,975900,66200,#N/A,685400,47900,15800
12/6/2002,1466495000,85700,711900,1256100,67300,993800,82800,#N/A,859000,34200,38300
12/9/2002,1402790000,27300,262800,804300,47600,1130100,29200,#N/A,1608100,53200,131200
12/10/2002,1352055000,47000,405200,452400,57500,3302900,77300,#N/A,472500,45100,50300
12/11/2002,1376563000,251600,413500,459000,38400,734100,89300,#N/A,272200,137400,48500
12/12/2002,1355436000,31800,157800,843000,1076900,663500,45600,#N/A,282200,83400,32100
12/13/2002,1361921000,151200,173900,770500,51300,533800,31300,#N/A,952300,57600,56700
12/16/2002,1389300000,93600,602400,1433300,78200,1592600,81500,#N/A,1112200,39900,627700
12/17/2002,1334808000,260900,206600,1116400,32000,2565900,572200,#N/A,1066200,48000,44300
12/18/2002,1508547000,292400,192800,1127600,66200,805300,176700,#N/A,381600,31700,35600
12/19/2002,1603717000,659800,840900,1053200,101300,2437500,237300,#N/A,330000,49000,864700
12/20/2002,2128053000,89100,258600,1421300,365900,1769300,302400,#N/A,487500,424800,313500
12/23/2002,1126310000,38200,123900,621900,95400,1070900,336700,#N/A,380000,60000,423300
12/24/2002,497384100,215600,67800,714700,25300,525300,18800,#N/A,173400,67500,123400
12/25/2002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/2002,772030000,146500,197300,597100,30100,788900,40200,#N/A,223600,76000,120000
12/27/2002,780832900,89100,473600,423100,243500,1253800,46800,#N/A,233200,42800,35000
12/30/2002,1069567000,594600,248100,1631200,373300,3716800,36700,#N/A,389800,88600,1010600
12/31/2002,1090245000,319500,229500,373700,72400,2171100,61100,#N/A,374800,93700,59900
1/1/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/2/2003,1366915000,316900,75700,717100,320600,2072200,365000,#N/A,525000,102000,81100
1/3/2003,1245043000,62500,43100,555200,70700,1581200,364100,#N/A,620900,71100,227300
1/6/2003,1565999000,298500,118800,1037500,76900,1287800,76100,#N/A,2183100,55500,273400
1/7/2003,1801458000,308500,450200,601300,62500,1797200,46100,#N/A,1411100,136200,31000
1/8/2003,1587378000,159200,710400,397700,41800,1516800,36000,#N/A,1618400,63100,53100
1/9/2003,1680789000,65200,616300,673600,177500,871800,50800,#N/A,664700,623400,49400
1/10/2003,1666047000,37000,215600,591600,99400,791900,37300,#N/A,560500,544300,27700
1/13/2003,1519358000,155700,496800,1668700,101900,1338700,96500,#N/A,797600,61400,47400
1/14/2003,1454291000,73400,67100,1185000,357900,947400,81700,#N/A,983800,26400,46000
1/15/2003,1563599000,26800,752300,3979300,88000,908000,86000,#N/A,405600,154300,11100
1/16/2003,1614094000,58800,512100,652800,143400,1295200,107100,#N/A,729600,85000,97600
1/17/2003,1654362000,74400,177600,431300,33300,2839300,16000,#N/A,530000,56400,182100
1/20/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/21/2003,1438875000,92500,209400,1716100,67100,1436900,65900,#N/A,406500,103000,27400
1/22/2003,1686813000,44200,166100,1937900,105300,1363900,56100,#N/A,826000,173100,80500
1/23/2003,1773258000,25600,195500,1088800,134400,527400,111700,#N/A,415200,138200,13100
1/24/2003,1643512000,163700,234700,3135900,65000,1335900,67100,#N/A,537900,165500,195800
1/27/2003,1501338000,208000,962200,2415300,76600,1685200,441700,#N/A,388600,69500,38300
1/28/2003,1538334000,75600,278600,3536300,218800,596600,76100,#N/A,644900,39200,64100
1/29/2003,1665265000,152300,348300,691900,28000,996700,114500,#N/A,479500,35300,56800
1/30/2003,1596042000,1461200,1010200,1472900,94800,879900,197800,#N/A,825900,72300,129200
1/31/2003,1770268000,760500,631700,1574600,57700,838100,560200,#N/A,340900,19900,702500
2/3/2003,1341482000,29600,511900,534800,39400,1079100,265400,#N/A,285200,189200,30600
2/4/2003,1561590000,302100,391100,2292300,92600,688600,167900,#N/A,171700,50600,251400
2/5/2003,1574950000,20800,333800,1703500,167900,735000,281200,#N/A,194000,147400,126400
2/6/2003,1485939000,199300,233800,1023700,54500,422100,267800,#N/A,271700,104200,50700
2/7/2003,1354710000,94900,659700,932700,18300,558200,231900,#N/A,675700,398900,33300
2/10/2003,1285053000,79800,345000,756600,28900,569500,611900,#N/A,327500,20500,219200
2/11/2003,1385181000,16400,525300,2835700,121400,319500,135800,#N/A,516000,28400,30000
2/12/2003,1341887000,169600,127300,1215900,133600,287400,164300,#N/A,709900,43600,43100
2/13/2003,1519195000,192500,363300,1196300,43700,628500,116200,#N/A,503200,100500,52400
2/14/2003,1476589000,203100,343200,1698700,77600,1283800,181400,#N/A,413200,136600,34500
2/17/2003,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/18/2003,1294705000,81900,86000,764600,67300,1037700,236600,#N/A,636600,99300,43500
2/19/2003,1157402000,49300,52300,994100,52600,532200,152300,#N/A,749900,110400,33000
2/20/2003,1283847000,185700,401100,562300,138700,480400,64100,#N/A,398600,20200,28200
2/21/2003,1466891000,68200,2248000,1058700,177500,458300,18900,#N/A,316800,60800,77600
2/24/2003,1272854000,50600,436400,806100,103300,691800,52900,#N/A,861400,31400,36800
2/25/2003,1505815000,50100,441500,788600,281500,441400,179500,#N/A,658200,27400,98600
2/26/2003,1358986000,613300,325800,434000,341100,707500,17900,#N/A,755000,27400,84100
2/27/2003,1341111000,107600,283800,1553800,76000,958600,160800,#N/A,636600,9900,76500
2/28/2003,1372159000,356300,222900,3283100,38900,926600,99300,#N/A,987500,35200,53000
3/3/2003,1264379000,474400,126700,804500,155500,694400,96400,#N/A,213700,416900,48200
3/4/2003,1261925000,214400,1572700,204800,26500,356100,190300,#N/A,312600,23300,51400
3/5/2003,1406792000,133300,413300,460000,851400,388000,374600,#N/A,239500,143200,88600
