Date,SPXT Index ,XLB US Equity,XLE US Equity,XLF US Equity,XLI US Equity,XLK US Equity,XLP US Equity,XLRE US Equity,XLU US Equity,XLV US Equity,XLY US Equity
3/25/1999,1757.75,14.0383,16.3112,13.646,17.0411,28.3114,16.9847,#N/A,13.4438,21.1835,22.24
3/26/1999,1747.95,13.9283,16.5198,13.5275,17.0841,28.1638,16.9258,#N/A,13.2693,21.0187,22.0937
3/29/1999,1785.5,14.1584,16.9787,13.8323,17.3636,29.2215,17.1419,#N/A,13.201,21.2776,22.6302
3/30/1999,1772.79,14.1284,16.6658,13.6714,17.3529,29.1723,16.9945,#N/A,12.9886,21.207,22.6546
3/31/1999,1753.21,13.9283,16.4155,13.5106,17.1593,28.8033,16.6212,#N/A,12.9582,21.0893,22.3132
4/1/1999,1763.31,14.0884,16.3946,13.5444,17.3421,29.2584,16.6507,#N/A,13.2314,21.0893,22.2888
4/2/1999,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/5/1999,1800.67,14.2585,16.7909,13.8153,17.7184,30.2669,16.7391,#N/A,13.3376,21.5601,22.5814
4/6/1999,1796.34,14.0083,16.6241,13.7137,17.6217,30.5251,16.5525,#N/A,13.2693,21.5836,22.7033
4/7/1999,1808.97,14.1584,16.4572,14.0862,17.6539,30.4513,16.5328,#N/A,13.4438,21.9955,22.8984
4/8/1999,1832.34,14.3585,16.6241,14.3402,17.7507,30.7465,16.916,#N/A,13.8004,22.2191,23.4105
4/9/1999,1838.3,14.2885,16.937,14.3063,17.7614,30.6973,16.9552,#N/A,13.7017,22.2897,23.63
4/12/1999,1852.35,14.7087,17.0621,14.5603,18.1915,30.23,17.2401,#N/A,13.899,22.8546,23.8251
4/13/1999,1840.4,14.8888,17.0412,14.5433,18.3313,29.7626,17.2991,#N/A,13.6714,22.6192,23.7032
4/14/1999,1811.29,15.6093,16.8327,14.3571,18.7291,29.0247,16.7784,#N/A,13.4741,22.4074,23.1667
4/15/1999,1803.68,16.2096,17.5627,14.2217,19.2129,29.2707,16.3658,#N/A,13.6107,21.8425,23.1179
4/16/1999,1798.42,16.3897,18.1155,14.1539,19.3204,28.4836,16.4346,#N/A,13.7624,21.6307,23.1911
4/19/1999,1758.19,16.5598,18.3345,14.1539,19.4817,27.1061,15.747,#N/A,13.899,21.0422,22.679
4/20/1999,1780.94,16.3597,18.0424,14.3402,19.3526,27.7948,16.0417,#N/A,14.0507,21.4424,22.9716
4/21/1999,1821.88,16.4298,17.7713,14.5603,19.4172,28.5328,16.5525,#N/A,14.3011,21.9366,23.3618
4/22/1999,1852.86,16.1696,18.0842,14.7127,19.4279,29.8487,16.7588,#N/A,14.2556,22.3839,23.4227
4/23/1999,1850.18,16.4097,17.8547,14.6619,19.5784,29.9102,16.7293,#N/A,14.248,22.8899,23.6788
4/26/1999,1854.53,16.2497,17.4584,14.4418,19.5569,30.6727,16.6114,#N/A,14.1721,22.8546,23.5325
4/27/1999,1858.29,16.5698,18.0112,14.6957,19.6537,29.9102,16.6311,#N/A,14.2556,22.8781,23.5934
4/28/1999,1842.22,17.4504,18.6056,14.6111,19.901,29.5166,16.3855,#N/A,14.1949,22.2662,23.5081
4/29/1999,1831.53,17.5804,19.1688,14.6619,19.9762,29.2092,16.2578,#N/A,14.3997,22.0073,22.9716
4/30/1999,1821.11,17.3703,18.8455,14.4587,19.7397,28.9755,16.0417,#N/A,14.2101,21.8425,22.8984
5/3/1999,1847.63,17.7706,19.3148,14.628,20.1268,29.2215,16.415,#N/A,14.4225,22.2662,23.4593
5/4/1999,1816.79,17.6605,19.3357,14.1709,20.2128,28.7787,16.2774,#N/A,14.3011,21.8425,23.1911
5/5/1999,1838.08,17.8706,19.0541,14.2555,20.2128,29.3691,16.4346,#N/A,14.4149,22.0308,22.996
5/6/1999,1817.39,18.0207,19.0019,14.0185,20.2558,28.6311,16.2185,#N/A,14.1114,22.1249,22.4839
5/7/1999,1835.06,18.0607,19.1167,14.2894,20.6428,29.1231,16.356,#N/A,14.2859,22.0543,22.996
5/10/1999,1829.16,17.9607,18.8976,14.2386,20.3633,29.3691,16.1006,#N/A,14.248,22.0073,22.9716
5/11/1999,1850.16,17.9307,18.9602,14.4079,20.7073,29.8118,16.1694,#N/A,14.3011,22.3603,23.4349
5/12/1999,1861.97,17.4804,18.6056,14.6111,20.5031,30.4021,16.4051,#N/A,14.339,22.5721,23.5812
5/13/1999,1866.87,17.4103,18.6995,14.7465,20.2988,30.3161,16.4837,#N/A,14.5287,22.4309,23.4593
5/14/1999,1826.31,17.3603,18.5639,14.2894,20.0407,29.5166,16.189,#N/A,14.2556,22.0308,22.996
5/17/1999,1828.67,17.3403,18.4909,14.0185,19.9977,29.9348,16.2971,#N/A,14.5515,21.8896,22.5326
5/18/1999,1820.36,16.9201,18.0633,14.0524,19.7397,30.2054,16.081,#N/A,14.2328,21.6542,22.679
5/19/1999,1835.33,17.0902,18.3136,14.1539,20.0407,30.3038,16.3069,#N/A,14.5287,21.9131,22.4107
5/20/1999,1828.05,16.89,18.5222,13.9677,20.0945,29.9102,16.3462,#N/A,14.4983,22.2073,22.6058
5/21/1999,1816.41,16.88,18.8142,13.9338,19.858,29.5658,16.2971,#N/A,14.3618,21.9602,22.4595
5/24/1999,1784.14,16.81,18.3658,13.6291,19.6859,28.9263,15.8747,#N/A,14.5059,21.4424,21.9718
5/25/1999,1753.79,16.6499,18.2927,13.2736,19.6214,28.3237,15.7175,#N/A,14.5211,21.2305,21.7523
5/26/1999,1781.84,16.4898,18.8142,13.7053,19.4817,28.914,15.7175,#N/A,14.597,21.2541,21.9961
5/27/1999,1750.19,16.1096,18.251,13.3751,19.1591,28.7049,15.6389,#N/A,14.3466,21.0187,21.5572
5/28/1999,1778.1,15.7894,18.4388,13.5868,19.3526,29.0739,15.8747,#N/A,14.377,21.1717,21.862
5/31/1999,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6/1/1999,1767.8,16.4698,18.3345,13.3921,19.3634,28.4221,15.9336,#N/A,14.3694,21.2305,21.9961
6/2/1999,1768.92,16.4498,18.543,13.3074,19.6214,28.7295,15.688,#N/A,14.3694,21.1599,21.9474
6/3/1999,1775.4,16.4998,18.6056,13.299,19.8257,28.5328,15.8354,#N/A,14.2328,21.3247,22.4595
6/4/1999,1813.97,16.81,18.8976,13.5444,20.03,29.3814,16.3855,#N/A,14.4452,21.8425,22.6302
6/7/1999,1823.29,16.86,19.1167,13.7984,20.2235,29.9102,16.248,#N/A,14.5666,21.6542,22.6911
6/8/1999,1799.87,16.6499,18.8142,13.5529,20.0407,29.2215,16.022,#N/A,14.5666,21.4777,22.3497
6/9/1999,1801.79,16.4898,18.8559,13.519,20.0622,29.6642,15.9336,#N/A,14.6804,21.4894,22.1303
6/10/1999,1780.19,16.77,18.9602,13.2651,19.8257,29.2215,15.6389,#N/A,14.559,21.3129,21.8133
6/11/1999,1768.04,16.6199,19.1062,13.2905,19.7935,28.8279,15.4817,#N/A,14.4604,21.0658,21.7035
6/14/1999,1768.56,17.0201,19.2731,13.2228,20.03,28.6926,15.5308,#N/A,14.8625,21.1835,21.7279
6/15/1999,1778.36,17.1702,19.513,13.2905,20.0945,28.9509,15.5701,#N/A,14.8777,21.4188,21.5816
6/16/1999,1818.4,17.2402,19.3148,13.6376,20.374,30.1439,15.688,#N/A,15.0218,21.8425,22.1669
6/17/1999,1831.45,17.3003,19.3357,13.9,20.5353,30.4759,15.8157,#N/A,14.8929,21.9484,22.0571
6/18/1999,1835.48,17.344,19.3709,13.9214,20.691,30.7465,15.81,#N/A,14.9458,21.8425,22.221
6/21/1999,1843.93,16.9224,18.9202,14.0063,20.4111,31.5213,15.6325,#N/A,14.8313,21.7366,22.6117
6/22/1999,1826,16.7016,18.721,13.8535,20.3142,30.8572,15.7212,#N/A,14.7779,21.7013,22.4652
6/23/1999,1822.17,16.7819,18.8678,13.7176,20.3788,31.0909,15.5536,#N/A,14.7321,21.7483,22.1478
6/24/1999,1798.55,16.4005,18.5533,13.4969,20.1635,30.4513,15.5043,#N/A,14.5718,21.3482,22.0989
6/25/1999,1797.91,16.5009,18.4066,13.5309,20.0451,30.4882,15.4944,#N/A,14.4955,21.3718,22.0257
6/28/1999,1820.09,16.812,18.2913,13.845,20.0774,30.9925,15.5043,#N/A,14.6481,21.6071,22.453
6/29/1999,1847.59,16.7117,18.5428,13.8874,20.185,31.386,15.7804,#N/A,14.6558,21.819,22.8315
6/30/1999,1876.78,16.7016,18.8154,14.176,20.5403,31.8657,16.1552,#N/A,14.9687,22.1014,23.271
7/1/1999,1888.15,16.8622,18.9621,14.3288,20.5511,32.2223,16.2736,#N/A,14.9153,22.172,23.3931
7/2/1999,1902.18,17.2035,19.025,14.3288,20.648,32.6405,16.3327,#N/A,14.9229,22.172,23.5152
7/5/1999,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/6/1999,1898.15,17.1232,19.3814,14.4477,20.6695,32.456,16.3229,#N/A,14.8771,22.1249,23.7106
7/7/1999,1909.13,17.0228,19.329,14.3967,20.5188,32.8373,16.2538,#N/A,15.0145,22.2662,23.4908
7/8/1999,1907.28,16.9024,19.4548,14.3458,20.5941,33.28,16.1256,#N/A,14.8924,22.2191,23.2954
7/9/1999,1919.4,17.1734,19.4443,14.3628,20.6157,33.6367,16.2045,#N/A,14.8924,22.3132,23.2954
7/12/1999,1913.69,17.063,19.6434,14.2439,20.4326,33.6859,16.1749,#N/A,14.8313,22.3603,23.1489
7/13/1999,1906.19,17.0529,19.4548,14.0911,20.3573,33.5383,16.2341,#N/A,14.7626,22.3132,22.978
7/14/1999,1912.54,16.9626,19.4862,14.1251,20.4649,33.9564,16.1848,#N/A,14.8542,22.3603,23.0268
7/15/1999,1928.21,16.7016,19.6644,14.2524,20.6049,34.2024,16.3623,#N/A,15.0832,22.4662,23.3321
7/16/1999,1940.76,16.8522,19.5386,14.3288,20.6372,34.5099,16.3327,#N/A,15.2588,22.478,23.4664
7/19/1999,1925.55,16.6916,19.4653,14.227,20.6587,34.0917,16.1947,#N/A,15.1138,22.3839,23.4175
7/20/1999,1883.76,16.6615,18.9516,14.0487,20.6372,32.6774,16.0566,#N/A,15.1825,22.2897,22.8071
7/21/1999,1886.86,16.6213,19.1613,13.8874,20.6157,32.9603,16.1256,#N/A,15.2741,22.2426,22.5873
7/22/1999,1861.83,16.7016,18.8783,13.9044,20.5403,31.9395,15.9481,#N/A,15.2512,21.8896,22.2943
7/23/1999,1856.31,16.7016,18.9726,13.7516,20.4326,32.0256,15.8297,#N/A,15.1519,21.7013,22.1233
7/26/1999,1843.75,16.4909,18.6162,13.8025,20.2819,31.2999,15.9777,#N/A,15.1748,21.7248,22.2454
7/27/1999,1864.38,16.7217,18.6162,13.9893,20.5511,32.0748,16.027,#N/A,15.2664,22.1249,22.3675
7/28/1999,1868.05,16.812,18.8887,13.8195,20.4326,32.3699,15.879,#N/A,15.2359,21.9602,22.2943
7/29/1999,1835.02,16.5009,18.7734,13.6158,20.0236,31.8288,15.6423,#N/A,14.984,21.5836,21.9524
7/30/1999,1818.18,16.5109,19.1718,13.3102,19.7867,31.4967,15.5536,#N/A,15.0145,21.4424,21.5373
8/2/1999,1817.27,16.5611,18.7525,13.2423,19.8405,31.4352,15.5536,#N/A,15.2435,21.3011,21.3786
8/3/1999,1809.3,16.5511,18.9936,13.0725,19.8513,31.3122,15.6719,#N/A,15.1443,21.207,21.11
8/4/1999,1786.51,16.9526,19.2556,12.9027,19.7006,30.931,15.3859,#N/A,14.9153,20.901,20.6826
8/5/1999,1798.11,17.073,19.591,12.9537,19.8083,31.177,15.4254,#N/A,15.0527,20.8422,20.4995
8/6/1999,1780.06,16.8221,19.5596,12.6141,19.6252,31.1893,15.1689,#N/A,14.9916,20.6186,20.3408
8/9/1999,1776.68,16.6615,20.0313,12.6481,19.5607,30.8326,15.1295,#N/A,15.0527,20.6421,20.0722
8/10/1999,1754.33,16.6013,19.916,12.4274,19.3776,30.3161,15.0802,#N/A,14.7779,20.2302,20.0722
8/11/1999,1782.85,17.0228,20.0418,12.6651,19.7221,31.2876,14.9224,#N/A,14.7016,20.4303,20.5117
8/12/1999,1777.75,17.1734,20.0837,12.7245,19.6468,30.8941,15.1985,#N/A,14.6252,20.4303,20.7559
8/13/1999,1818.24,17.1633,20.0208,13.1404,19.9913,31.878,15.307,#N/A,14.8161,20.7833,21.171
8/16/1999,1822.53,16.9124,19.8216,13.0895,20.0666,31.9764,15.3958,#N/A,14.7016,20.7833,21.464
8/17/1999,1840.88,17.1232,19.9684,13.5648,20.3465,32.124,15.4747,#N/A,14.8619,21.0422,21.4152
8/18/1999,1825.56,16.8321,19.8216,13.4205,20.1527,31.755,15.2577,#N/A,14.7703,21.1835,21.3419
8/19/1999,1812.98,16.9726,19.9579,13.2423,19.8944,31.4352,15.3563,#N/A,14.6023,21.0893,21.1588
8/20/1999,1830.82,17.1232,20.0208,13.429,20.0989,31.5336,15.6621,#N/A,14.5642,21.0422,21.3908
8/23/1999,1863.18,17.1433,20.1256,13.7856,20.5295,32.2592,16.0073,#N/A,14.6329,21.2423,21.7326
8/24/1999,1867.68,17.073,19.9998,13.8195,20.5403,32.7635,15.9382,#N/A,14.5947,20.9481,21.7082
8/25/1999,1892.87,16.6615,19.9055,13.7092,20.7664,33.4522,16.4116,#N/A,14.8008,21.3718,21.928
8/26/1999,1865.79,16.4708,19.3919,13.3951,20.6587,33.0463,16.1453,#N/A,14.8084,21.207,21.5007
8/27/1999,1847.12,16.4808,19.3814,13.1744,20.4219,32.8619,15.9382,#N/A,14.61,21.054,21.4152
8/30/1999,1814.11,16.1596,19.1193,12.7414,19.9051,32.3207,15.9579,#N/A,14.4115,20.548,20.9512
8/31/1999,1809.19,15.7682,19.3814,12.7245,19.9482,32.6036,15.8199,#N/A,14.297,20.4773,20.7071
9/1/1999,1824.2,15.979,19.329,12.7839,20.002,32.7758,15.7607,#N/A,14.3504,20.5009,20.7315
9/2/1999,1807.83,15.8184,19.1193,12.5377,19.8298,32.6528,15.741,#N/A,14.152,20.289,20.4873
9/3/1999,1860.15,16.1797,19.3499,13.1744,20.3142,33.8458,16.0171,#N/A,14.4191,20.9363,21.0489
9/6/1999,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/7/1999,1851.01,15.9388,19.7063,12.8178,20.5403,33.8581,15.8988,#N/A,14.3199,21.1835,20.7193
9/8/1999,1842.56,15.9388,19.7692,12.733,20.6049,33.6244,15.9086,#N/A,14.1138,21.0893,20.6094
9/9/1999,1847.37,15.9489,20.2095,12.5802,20.4542,33.9195,15.6818,#N/A,14.1672,20.9481,20.6826
9/10/1999,1852.85,16.2801,20.1466,12.6735,20.4003,34.2885,15.7015,#N/A,14.2207,21.0658,21.0733
9/13/1999,1842.96,16.4005,19.8321,12.5547,20.2496,33.8212,15.6818,#N/A,14.3504,21.0305,21.0123
9/14/1999,1832.23,16.1396,19.612,12.3255,20.0666,34.1901,15.4254,#N/A,14.3581,20.8186,20.9024
9/15/1999,1807.17,15.989,19.329,12.2661,20.0989,33.4768,15.307,#N/A,14.3733,20.6186,20.7193
9/16/1999,1807.98,15.4972,19.3185,12.2236,19.9159,33.3292,15.3465,#N/A,14.297,20.6303,20.2797
9/17/1999,1831.23,15.8175,19.5012,12.4859,20.2441,33.9933,15.3716,#N/A,14.4835,21.2188,20.5658
9/20/1999,1831.41,15.596,19.2063,12.3411,20.2657,34.1409,15.4309,#N/A,14.4066,20.9599,20.5413
9/21/1999,1793.09,15.4047,18.5746,12.1452,20.0068,33.4399,15.164,#N/A,14.2143,20.5833,20.0767
9/22/1999,1797.15,15.294,18.5956,12.1367,19.9421,33.5014,15.1541,#N/A,14.4835,20.5362,20.2968
9/23/1999,1755.88,15.0423,18.385,12.043,19.7803,32.2715,14.7983,#N/A,14.3527,20.3126,20.3946
9/24/1999,1751.7,14.7301,18.1955,12.1281,19.3597,32.3453,14.7192,#N/A,14.1451,19.9948,19.9789
9/27/1999,1759.86,15.1027,18.364,11.9237,19.6078,32.6774,14.6697,#N/A,14.3527,20.1478,20.3212
9/28/1999,1758.77,14.8912,18.0691,11.9067,19.3705,32.825,14.4523,#N/A,14.1912,19.9595,20.2601
9/29/1999,1739.92,15.0523,18.3113,11.8215,19.4784,32.2223,14.0766,#N/A,14.3758,20.0184,20.1134
9/30/1999,1759.59,15.2738,18.4903,12.06,19.8451,32.4683,14.393,#N/A,14.6604,20.1949,20.4068
10/1/1999,1759.77,15.3443,18.4271,11.8556,19.5754,32.2715,14.6302,#N/A,14.5604,20.1243,20.5169
10/4/1999,1789.71,15.3644,18.2165,12.307,19.9206,33.0586,14.7983,#N/A,14.7989,20.4303,21.1771
10/5/1999,1785.32,15.2638,17.8164,12.3581,19.7156,33.2554,14.6203,#N/A,14.4066,20.1596,21.2138
10/6/1999,1818.61,15.4551,18.1323,12.571,19.9961,33.6613,15.1937,#N/A,14.622,20.6656,21.4461
10/7/1999,1808,15.5557,17.7953,12.4518,20.0176,33.4891,15.075,#N/A,14.4143,20.4773,21.385
10/8/1999,1833.22,15.6564,17.5953,12.6732,20.2873,33.4645,15.4803,#N/A,14.522,20.7009,21.9963
10/11/1999,1832.11,15.6866,17.8585,12.537,20.3196,33.7966,15.5001,#N/A,14.4297,20.6421,22.1553
10/12/1999,1801.69,15.4651,17.9533,12.2985,19.899,33.1939,15.2036,#N/A,14.1451,20.289,21.7029
10/13/1999,1764.1,15.2738,18.0691,11.9323,19.3381,32.3207,14.907,#N/A,14.2758,19.8418,21.4461
10/14/1999,1761.18,15.5054,18.0059,11.9152,19.144,32.1362,14.9465,#N/A,14.3681,19.7712,21.1404
10/15/1999,1711.77,15.1027,17.7427,11.3786,18.8744,31.3737,14.4028,#N/A,14.0297,19.4299,20.6025
10/18/1999,1721,15.1832,17.7743,11.7449,18.5077,31.0909,14.6697,#N/A,14.1374,19.3358,20.737
10/19/1999,1730.87,15.2134,17.8269,11.9919,18.5185,30.5989,15.2925,#N/A,13.9682,19.3476,20.9448
10/20/1999,1769.55,15.0825,18.1955,12.2048,18.6802,31.8288,15.3518,#N/A,13.9912,19.8183,21.3116
10/21/1999,1761.58,15.304,18.2797,12.2644,18.4753,31.3122,15.4606,#N/A,13.7759,19.8536,21.1282
10/22/1999,1786.36,15.5054,18.5851,12.7754,18.9714,31.386,15.5594,#N/A,13.9451,20.1007,21.6784
10/25/1999,1775.35,15.5054,18.2797,12.6647,18.9391,31.4721,15.3815,#N/A,13.7912,20.1007,21.2994
10/26/1999,1759.27,15.2738,17.8585,12.4688,18.8204,31.4844,15.1838,#N/A,13.8759,19.9595,20.7736
10/27/1999,1779.72,15.2436,18.0059,13.082,18.8852,31.4475,15.3716,#N/A,14.2374,19.9595,20.8348
10/28/1999,1842.8,15.2033,18.0902,14.0104,19.3166,32.2592,15.6484,#N/A,14.7681,20.8186,21.6173
10/29/1999,1870.94,15.6363,18.2165,13.9337,19.4136,33.4522,15.7077,#N/A,14.7373,21.2188,22.2164
11/1/1999,1858.86,15.4853,18.206,13.7634,18.9175,33.403,15.7374,#N/A,14.8758,21.2305,22.0575
11/2/1999,1850.13,15.6262,18.0375,13.7464,19.1548,33.2554,15.4309,#N/A,14.7373,20.9599,21.8985
11/3/1999,1860.28,15.6061,17.9428,13.6867,19.0254,33.7474,15.8263,#N/A,14.5681,21.054,21.7151
11/4/1999,1870.88,15.8075,17.6585,13.8486,18.9714,34.0056,15.7571,#N/A,14.4912,21.2894,21.9841
11/5/1999,1881.33,15.7772,17.2267,14.1892,19.0685,34.3746,15.8758,#N/A,14.6143,21.1952,22.1308
11/8/1999,1890.81,15.6237,17.8796,14.1105,19.1009,34.719,15.856,#N/A,14.7066,21.2305,22.0575
11/9/1999,1875.07,15.6866,18.2587,13.84,19.1117,34.3377,15.5792,#N/A,14.4912,21.0893,21.8252
11/10/1999,1886.51,15.7269,18.6588,13.6271,19.0362,34.9403,15.5891,#N/A,14.5527,21.2188,21.9107
11/11/1999,1897.5,15.6363,18.6588,13.5505,19.1117,35.42,15.5891,#N/A,14.5066,21.4659,21.9597
11/12/1999,1917.72,15.6866,18.7851,14.1381,19.2411,35.6168,15.6978,#N/A,14.5527,21.8896,22.4732
11/15/1999,1915.47,16.0894,18.8904,14.1296,19.3489,35.4569,15.6286,#N/A,14.4835,21.9837,22.5099
11/16/1999,1950.83,16.1498,19.2063,14.5129,19.8019,36.2071,15.9252,#N/A,14.4527,22.2662,22.6077
11/17/1999,1938.22,16.0894,19.5433,14.2063,19.9313,35.8627,15.8461,#N/A,14.5604,22.0426,22.4121
11/18/1999,1957.87,15.9887,19.5433,14.1637,19.9961,37.0803,15.9252,#N/A,14.4527,22.1838,22.5099
11/19/1999,1953.84,15.9182,19.101,13.9508,19.7588,37.4246,15.8164,#N/A,14.4604,22.0779,22.302
11/22/1999,1952.41,15.737,18.7957,13.8997,19.6725,37.6583,15.9845,#N/A,14.2989,21.8425,22.0452
11/23/1999,1930.1,15.596,18.4061,13.6782,19.4784,37.3263,15.9449,#N/A,14.1528,21.4777,21.9597
11/24/1999,1947.21,15.6162,18.6377,13.5164,19.4891,37.9043,16.1328,#N/A,14.0758,21.7837,22.0819
11/25/1999,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/26/1999,1946.72,15.5759,18.364,13.4227,19.3921,38.1995,15.9746,#N/A,14.2374,21.6071,22.3509
11/29/1999,1934.94,15.2235,18.2165,13.0991,19.0685,37.8674,15.9647,#N/A,14.0758,21.4777,22.5465
11/30/1999,1908.97,15.4148,18.1849,13.3205,18.9822,36.7359,15.7571,#N/A,14.2528,21.4659,22.2286
12/1/1999,1921.49,15.4551,18.543,13.2183,19.1332,37.0926,15.6978,#N/A,14.322,21.4188,22.4976
12/2/1999,1937.07,15.7772,18.364,13.2779,19.0901,37.9781,15.7769,#N/A,14.2374,21.6071,22.3998
12/3/1999,1970.42,15.8779,18.2797,13.5931,19.4029,39.0604,15.8856,#N/A,14.5143,22.0308,22.6566
12/6/1999,1956.76,15.888,18.2692,13.2268,19.3489,39.3309,15.4309,#N/A,14.4143,22.1602,22.6933
12/7/1999,1937.34,15.7068,17.9217,13.2013,18.9822,39.4293,15.1838,#N/A,14.522,22.1014,22.3142
12/8/1999,1930.24,15.8377,18.1112,12.8862,19.3166,39.0112,14.9465,#N/A,14.4066,22.3132,22.192
12/9/1999,1936.09,15.7772,18.2587,13.0735,18.7989,38.9128,14.9268,#N/A,14.422,22.6545,22.1553
12/10/1999,1948.37,15.9685,17.7322,13.3035,19.144,39.1096,15.0058,#N/A,14.3143,22.5133,22.7666
12/13/1999,1946.23,15.9887,17.8375,13.1502,19.2519,39.3678,14.6895,#N/A,14.3066,22.3603,23.4513
12/14/1999,1929.68,16.1498,17.7953,12.835,19.2519,38.6176,14.6697,#N/A,14.2989,22.4074,23.1457
12/15/1999,1943.71,16.6029,18.1534,12.801,19.0685,39.4047,14.9268,#N/A,14.3604,22.2191,23.2557
12/16/1999,1951.31,16.3109,18.3324,12.5199,19.2411,40.1426,14.5511,#N/A,14.2143,22.3956,23.7692
12/17/1999,1954.44,16.9556,18.2492,12.6171,19.7724,40.5864,14.5935,#N/A,14.3979,22.784,23.6522
12/20/1999,1950.44,16.1872,17.8479,12.5145,19.1768,40.98,14.4051,#N/A,14.065,22.5721,22.9666
12/21/1999,1971.56,16.1771,17.9007,12.7538,19.4475,41.7671,14.2663,#N/A,14.2508,22.4309,23.0645
12/22/1999,1975.5,16.1973,17.8057,12.7538,19.3609,41.7671,14.5439,#N/A,14.2121,22.4545,23.1135
12/23/1999,2006.07,16.4298,18.3126,12.959,19.6208,41.9885,14.7918,#N/A,14.2818,22.9252,23.5665
12/24/1999,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/27/1999,2004.37,16.5006,18.1859,12.8564,19.8157,42.3083,14.8909,#N/A,13.9025,22.9252,23.7991
12/28/1999,2005.14,16.8343,18.207,12.8051,20.0214,41.9147,14.7719,#N/A,14.0263,22.9723,24.0439
12/29/1999,2013.38,17.1679,18.3971,12.9334,20.173,42.5912,14.5935,#N/A,13.8173,22.9605,24.1419
12/30/1999,2014.81,16.8747,18.2492,12.9932,20.2163,42.5543,14.6034,#N/A,13.8173,23.0429,24.0684
12/31/1999,2021.4,17.1982,18.3126,13.0017,20.5195,42.4067,14.6133,#N/A,13.9412,23.2665,24.3377
1/3/2000,2002.11,16.8039,17.9535,12.5145,19.9889,43.6366,14.4348,#N/A,13.6006,22.8193,23.6032
1/4/2000,1925.41,16.6422,17.6156,11.9674,19.4367,41.4228,14.0284,#N/A,13.1903,22.3015,22.8931
1/5/2000,1929.28,17.3297,18.0803,11.8734,19.3501,40.8078,14.2762,#N/A,13.5232,22.1014,22.6116
1/6/2000,1931.51,17.7745,18.7773,12.3948,19.61,39.4549,14.5439,#N/A,13.5,22.172,22.8686
1/7/2000,1983.83,17.7644,18.978,12.6,20.3571,40.1437,15.4659,#N/A,13.6161,22.4427,23.946
1/10/2000,2006.07,17.7038,18.8195,12.3777,20.3571,41.6687,15.1189,#N/A,13.6625,24.7376,23.8235
1/11/2000,1979.92,17.4915,18.8407,12.1726,20.0972,40.488,15.1189,#N/A,13.5154,24.0785,23.6889
1/12/2000,1971.36,17.2387,18.7562,12.4119,19.859,40.3159,15.1982,#N/A,13.3761,23.6784,23.5542
1/13/2000,1995.35,17.3095,19.0836,12.788,20.238,40.6848,15.2775,#N/A,13.2523,24.3845,23.6766
1/14/2000,2016.64,17.1881,18.9674,13.0872,20.0972,41.6195,15.3271,#N/A,13.3606,24.1727,23.6154
1/17/2000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/18/2000,2002.88,16.7736,19.1997,12.6513,20.0756,41.8409,15.0693,#N/A,13.3064,23.7255,23.4808
1/19/2000,2004.02,16.4501,19.1364,12.6085,20.0106,41.9147,15.1784,#N/A,13.3142,24.2904,23.4318
1/20/2000,1989.81,16.0153,19.1364,12.3777,19.8807,42.1607,14.9702,#N/A,13.3761,24.1021,23.1135
1/21/2000,1984.01,16.0861,19.6644,12.2239,19.6316,42.2099,14.8017,#N/A,13.8096,24.055,22.636
1/24/2000,1929.2,15.6614,18.9674,12.0016,19.0685,40.8324,14.3754,#N/A,13.6238,23.3371,21.7913
1/25/2000,1940.9,15.3682,18.9251,12.1298,18.9603,41.7056,14.1969,#N/A,13.3064,23.5019,21.926
1/26/2000,1932.78,15.3682,18.6294,12.5829,19.1119,40.3405,14.3258,#N/A,13.2445,23.396,22.0851
1/27/2000,1925.31,15.4491,18.2492,12.7197,19.2201,39.9469,14.5935,#N/A,13.1594,23.2547,22.0239
1/28/2000,1872.61,15.1862,18.038,12.2752,18.7112,38.5202,14.4745,#N/A,13.0897,22.784,21.1547
1/31/2000,1919.84,15.0952,18.4605,12.6171,18.8411,39.7993,14.7422,#N/A,13.6935,22.6781,21.3139
2/1/2000,1940.24,15.3682,18.4182,12.6855,18.7112,40.6356,14.5935,#N/A,13.5929,22.9723,22.0851
2/2/2000,1940.21,15.439,18.5344,12.5572,18.722,40.9308,14.6232,#N/A,13.5232,23.5372,21.9382
2/3/2000,1962.21,15.1761,18.3126,12.4803,18.7112,42.1115,14.4249,#N/A,13.5,23.749,22.0239
2/4/2000,1961.44,15.1559,17.7846,12.3521,18.787,42.6035,14.415,#N/A,13.4303,23.8314,21.9872
